1248, -2644, 17332, -9627, 14105, 23465, 1984, -2512, 17616, -9536, 13538, 23706, 2896, -2176, 20292, -7669, 11938, 25350, 2680, -2996, 21396, -5967, 9058, 26182, 4296, -3456, 19312, -4437, 6209, 26325, 6584, -4340, 15008, -4065, 4806, 25027, 6880, -4468, 14880, -3270, 4209, 23442, 6988, -4300, 15812, -2375, 3372, 21478, 6480, -3708, 16804, -1430, 2171, 19819, 5940, -3056, 17620, -237, 204, 18167, 5268, -1816, 17496, 870, -1231, 17140, 4264, -732, 17804, 2333, -2635, 16681, 3732, -556, 17740, 3772, -3454, 16664, 3896, -976, 17808, 4877, -4465, 16810, 6488, -2156, 16808, 5850, -5210, 15940, 8656, -2500, 16640, 7018, -5312, 13578, 10412, -2648, 17024, 8496, -5509, 10259
-4100, -1632, 14832, 8125, 3788, 17951, -3908, -1848, 14520, 8221, 4319, 18230, -4436, -1788, 15920, 8581, 6314, 19544, -4136, -2960, 17096, 9452, 6765, 20588, -3264, -3708, 15944, 10417, 7769, 20507, -4092, -3032, 15820, 10407, 8204, 20772, -4568, -3140, 15056, 9901, 7797, 21471, -4864, -2668, 14508, 9445, 7812, 22175, -5740, -2144, 14004, 9260, 8090, 23297, -6164, -2068, 13980, 9174, 8078, 24565, -6212, -1672, 14404, 9151, 7831, 25952, -6740, -1000, 15312, 9412, 7271, 27774, -7148, -548, 15540, 9957, 6422, 29894, -7072, -876, 14804, 10360, 5204, 32316, -5848, -2544, 13392, 10497, 4794, 32767, -4868, -2564, 12140, 10037, 5249, 32767, -4316, -2592, 10388, 9322, 6834, 32767
-4076, -4264, 11368, 4394, -118, 9785, -4216, -4056, 11448, 4235, 109, 9895, -5232, -3304, 11972, 3804, 582, 10732, -6072, -2912, 12404, 3594, 966, 12075, -6400, -3120, 12716, 3487, 1834, 13831, -7160, -3328, 12684, 3175, 2713, 15606, -7232, -3092, 13472, 3070, 3313, 17620, -6880, -3504, 14336, 3196, 3502, 19577, -6384, -3916, 14608, 3485, 3566, 21240, -5704, -4076, 15100, 4028, 3343, 22642, -5200, -4544, 14668, 4546, 3373, 23870, -4580, -4548, 13968, 4927, 3369, 24710, -4388, -4356, 15048, 5051, 3311, 25600, -4112, -4020, 15408, 5268, 2519, 26861, -3152, -4192, 15108, 5557, 1855, 27462, -2732, -3948, 14924, 5794, 1876, 27468, -2800, -4348, 13408, 5353, 2141, 27542
-5496, -8416, 11980, -729, -2562, -32512, -6504, -7876, 11700, -811, -2093, -32512, -8524, -7144, 12132, -1179, 848, -32512, -10028, -6856, 13212, -1981, 2751, -30124, -10336, -5584, 14328, -1412, 5105, -27204, -12172, -5152, 16740, 106, 4757, -23404, -12164, -4724, 17232, 1371, 2556, -19241, -11364, -4908, 17020, 2610, 785, -15150, -10124, -5504, 17324, 4155, -1123, -11832, -9740, -5108, 16804, 5510, -2424, -8879, -9824, -5356, 16584, 6813, -2745, -5894, -10036, -5732, 15848, 7842, -2811, -3127, -10236, -5840, 16084, 8752, -2786, -253, -9780, -5900, 16208, 9756, -3539, 2516, -8708, -5480, 15740, 10623, -3985, 4914, -7528, -5532, 15556, 11351, -3689, 6941, -6756, -5796, 14948, 11713, -3888, 8489
-3372, -5716, 12744, 6880, -3986, 10094, -4068, -5448, 12736, 6876, -3881, 10114, -5332, -4848, 12464, 6131, -4174, 11024, -5916, -4320, 11564, 4757, -4010, 12432, -5952, -3592, 11740, 3586, -1813, 14459, -5252, -3844, 12832, 3034, -363, 16192, -4440, -4212, 13236, 2823, 457, 17474, -3244, -4764, 12848, 2489, 1243, 18338, -2432, -5124, 12632, 1893, 2209, 18849, -2336, -4936, 13188, 1451, 2868, 19086, -2736, -4228, 14056, 1341, 3382, 19531, -2644, -3632, 15148, 1619, 3115, 20367, -2092, -3416, 16212, 2274, 2274, 21205, -1264, -3168, 16964, 3239, 1183, 21783, -992, -2824, 16456, 4382, 450, 22146, -1436, -2616, 15100, 5202, -63, 22788, -1740, -3076, 12996, 5242, -442, 23323
-7028, -7636, 15832, 1903, -2478, -31347, -7372, -7540, 16052, 1904, -2505, -31014, -7716, -8168, 14400, 1843, -3814, -29373, -6664, -7972, 12660, 784, -2869, -28114, -10824, -5444, 14660, 1241, -2528, -26346, -11808, -5488, 11972, 1694, -1830, -22789, -12716, -5648, 12724, 1086, 181, -19634, -12964, -5856, 14424, 1331, 2893, -16993, -12652, -6040, 14604, 2764, 4836, -14599, -13060, -5888, 15624, 3322, 4968, -11911, -13160, -5512, 17220, 4625, 3765, -8958, -12412, -5668, 17256, 6310, 2112, -6028, -11296, -6472, 17232, 7700, 344, -3694, -10824, -6408, 17672, 9203, -1810, -1760, -10872, -5928, 16824, 10590, -3323, 2, -10888, -4972, 15232, 11568, -4116, 1962, -9852, -4492, 13240, 11337, -4494, 4376
10312, -6184, 16876, 90, -3842, 22730, 10884, -6180, 16284, 215, -4149, 21943, 11936, -5116, 12772, 769, -4650, 17597, 10928, -4032, 12568, 1173, -3401, 13899, 9704, -2424, 13360, 1603, -1985, 10969, 9112, -1540, 14096, 1859, -740, 8940, 9132, -1372, 15208, 2466, 277, 7061, 8920, -964, 16480, 3271, 242, 5280, 8452, -640, 17400, 4769, -19, 3529, 8220, -596, 17320, 6220, -281, 1908, 8580, -1248, 17008, 7207, -1164, 52, 9208, -1380, 16772, 8244, -2095, -2312, 9184, -1936, 16720, 9550, -3224, -5063, 8916, -1664, 15232, 10820, -4044, -7778, 8660, -1988, 14404, 11097, -4011, -10242, 8312, -1500, 14144, 11564, -3338, -12501, 8184, -712, 13932, 11523, -2181, -14218
-6412, -4912, 17460, 7393, 5165, 22213, -6816, -4828, 17224, 7577, 5090, 22441, -6684, -4596, 17588, 7971, 4780, 23181, -6212, -4216, 16404, 8584, 4059, 24050, -5180, -5004, 14320, 8577, 3701, 23897, -3912, -5140, 12316, 6982, 5040, 24146, -3492, -5432, 11412, 4551, 6908, 23717, -3596, -5100, 11300, 2526, 8367, 23235, -4092, -4508, 11496, 1899, 9476, 23237, -4724, -4268, 11472, 1619, 10441, 23606, -5272, -3756, 12200, 947, 11145, 24141, -6008, -2496, 14536, 290, 10747, 25361, -6188, -1588, 16256, 88, 9249, 27286, -5712, -1092, 17556, 823, 7294, 29638, -5396, -1528, 17592, 2335, 5150, 31800, -5324, -2336, 15712, 3517, 3396, 32767, -5244, -4000, 12844, 4080, 2613, 32767
-11212, -5544, 15404, 1319, 9906, -28140, -11788, -5196, 15428, 1347, 10009, -27553, -15492, -3044, 18516, 2951, 7701, -22983, -14832, -2828, 16208, 5003, 3153, -17905, -12924, -2884, 15380, 4916, 1422, -14278, -11060, -2496, 13012, 6234, -1484, -10793, -8076, -4000, 11444, 7787, -1962, -8355, -6580, -4704, 9604, 7972, -2797, -7034, -5532, -4572, 8912, 7566, -2394, -6070, -5556, -5304, 8868, 6835, -1820, -5582, -5948, -5476, 10456, 6153, -2142, -5066, -6648, -5456, 11632, 5664, -2808, -4525, -7244, -5720, 12704, 5751, -3879, -3826, -7876, -5984, 13084, 5655, -5826, -2831, -8024, -5988, 12504, 4900, -7970, -1596, -7616, -6012, 12032, 3736, -9270, -428, -7596, -5648, 12036, 3025, -8834, 453
11924, -10568, 15088, -3228, 3494, 30114, 12100, -10132, 14668, -3665, 3813, 29318, 11516, -9900, 12792, -5438, 5991, 24702, 7668, -3840, 12040, -5249, 5650, 21919, 5604, -4560, 13188, -3522, 7256, 23076, 7156, -6516, 13816, -4515, 9311, 21499, 8120, -5104, 16936, -4650, 7928, 19466, 9496, -3292, 17188, -2598, 4628, 18039, 12772, -4748, 16108, -1121, 411, 15336, 12892, -3940, 14740, -159, -3080, 11398, 12692, -3744, 13528, 735, -3495, 7984, 12840, -3956, 13736, 1140, -2721, 4669, 12500, -3252, 14940, 1741, -1858, 1309, 10656, -2452, 16892, 2802, -1297, -1272, 9808, -1936, 17592, 3874, -1837, -3434, 9848, -2176, 18140, 5159, -3243, -5561, 9892, -2284, 18504, 6449, -5196, -7763
